http://www.bbc.co.uk/programmes/genres/sport/disabilitysport/winterparalympics	urn:tva:metadata:cs:ContentCS:2007:3.2.24	urn:tva:metadata:cs:ContentCS:2007:3.2.7	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/factual/petsandanimals	urn:tva:metadata:cs:ContentCS:2007:3.8.5.2	urn:tva:metadata:cs:ContentCS:2007:3.1.6.3
http://www.bbc.co.uk/programmes/genres/music/world/crosscultural	urn:tva:metadata:cs:ContentCS:2007:3.6.9.9
http://www.bbc.co.uk/programmes/genres/music/classical/orchestral	urn:tva:metadata:cs:ContentCS:2007:3.6.1.16
http://www.bbc.co.uk/programmes/genres/animation	urn:tva:metadata:cs:FormatCS:2007:2.3.3
http://www.bbc.co.uk/programmes/genres/comedy/impressionists
http://www.bbc.co.uk/programmes/genres/drama/scifiandfantasy	urn:tva:metadata:cs:ContentCS:2007:3.4.6.7	urn:tva:metadata:cs:ContentCS:2007:3.4.7
http://www.bbc.co.uk/programmes/genres/sport/waterpolo	urn:tva:metadata:cs:ContentCS:2007:3.2.6.12
http://www.bbc.co.uk/programmes/genres/sport/cycling	urn:tva:metadata:cs:ContentCS:2007:3.2.2
http://www.bbc.co.uk/programmes/genres/music/soulandreggae	urn:tva:metadata:cs:ContentCS:2007:3.6.5.3	urn:tva:metadata:cs:ContentCS:2007:3.6.7.3
http://www.bbc.co.uk/programmes/genres/sport/wrestling	urn:tva:metadata:cs:ContentCS:2007:3.2.13.6
http://www.bbc.co.uk/programmes/genres/music/country	urn:tva:metadata:cs:ContentCS:2007:3.6.6
http://www.bbc.co.uk/programmes/genres/sport/motorsport	urn:tva:metadata:cs:ContentCS:2007:3.2.8
http://www.bbc.co.uk/programmes/genres/sport/netball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.17
http://www.bbc.co.uk/programmes/genres/drama/musical	urn:tva:metadata:cs:ContentCS:2007:3.4.10
http://www.bbc.co.uk/programmes/genres/childrens/music	urn:tva:metadata:cs:ContentCS:2007:3.6	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/music/classicpopandrock/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.4.14.7
http://www.bbc.co.uk/programmes/genres/music/classical/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.1.19
http://www.bbc.co.uk/programmes/genres/sport/hockey	urn:tva:metadata:cs:ContentCS:2007:3.2.3.14
http://www.bbc.co.uk/programmes/genres/factual/lifestories	urn:tva:metadata:cs:ContentCS:2007:3.1.7.3
http://www.bbc.co.uk/programmes/genres/sport/football/worldcup	urn:tva:metadata:cs:ContentCS:2007:3.2.3.12	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/music/soulandreggae/soulfulunderground
http://www.bbc.co.uk/programmes/genres/factual/healthandwellbeing	urn:tva:metadata:cs:ContentCS:2007:3.8.7.2
http://www.bbc.co.uk/programmes/genres/sport/disabilitysport/paralympics	urn:tva:metadata:cs:ContentCS:2007:3.2.24	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/sport/fencing	urn:tva:metadata:cs:ContentCS:2007:3.2.16
http://www.bbc.co.uk/programmes/genres/sport/equestrian	urn:tva:metadata:cs:ContentCS:2007:3.2.11
http://www.bbc.co.uk/programmes/genres/sport/golf	urn:tva:metadata:cs:ContentCS:2007:3.2.15
http://www.bbc.co.uk/programmes/genres/factual/scienceandnature	urn:tva:metadata:cs:ContentCS:2007:3.1.6	urn:tva:metadata:cs:ContentCS:2007:3.1.6.8
http://www.bbc.co.uk/programmes/genres/music/classical	urn:tva:metadata:cs:ContentCS:2007:3.6.1
http://www.bbc.co.uk/programmes/genres/factual/scienceandnature/natureandenvironment	urn:tva:metadata:cs:ContentCS:2007:3.1.6.2	urn:tva:metadata:cs:ContentCS:2007:3.1.6.4
http://www.bbc.co.uk/programmes/genres/childrens/sport	urn:tva:metadata:cs:ContentCS:2007:3.2	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/music/jazzandblues	urn:tva:metadata:cs:ContentCS:2007:3.6.2	urn:tva:metadata:cs:ContentCS:2007:3.6.5.1
http://www.bbc.co.uk/programmes/genres/factual/foodanddrink	urn:tva:metadata:cs:ContentCS:2007:3.8.3
http://www.bbc.co.uk/programmes/genres/reality	urn:tva:metadata:cs:FormatCS:2007:2.4.5
http://www.bbc.co.uk/programmes/genres/drama/soaps	urn:tva:metadata:cs:ContentCS:2007:3.4.2	urn:tva:metadata:cs:ContentCS:2007:3.4.2.1
http://www.bbc.co.uk/programmes/genres/comedy/sketch	urn:tva:metadata:cs:ContentCS:2007:3.5.7.1
http://www.bbc.co.uk/programmes/genres/phoneins	urn:tva:metadata:cs:FormatCS:2007:2.1.8
http://www.bbc.co.uk/programmes/genres/sport/bowls	urn:tva:metadata:cs:ContentCS:2007:3.2.9.3
http://www.bbc.co.uk/programmes/genres/drama/legalandcourtroom	urn:tva:metadata:cs:ContentCS:2007:3.4.4
http://www.bbc.co.uk/programmes/genres/music/soulandreggae/reggae	urn:tva:metadata:cs:ContentCS:2007:3.6.7.3
http://www.bbc.co.uk/programmes/genres/factual/history	urn:tva:metadata:cs:ContentCS:2007:3.1.5.3
http://www.bbc.co.uk/programmes/genres/music/rockandindie	urn:tva:metadata:cs:ContentCS:2007:3.6.4.14
http://www.bbc.co.uk/programmes/genres/sport/tabletennis	urn:tva:metadata:cs:ContentCS:2007:3.2.4.6
http://www.bbc.co.uk/programmes/genres/readings	urn:tva:metadata:cs:FormatCS:2007:2.2.2
http://www.bbc.co.uk/programmes/genres/music/danceandelectronica	urn:tva:metadata:cs:ContentCS:2007:3.6.8
http://www.bbc.co.uk/programmes/genres/childrens/news	urn:tva:metadata:cs:ContentCS:2007:3.1.1	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/entertainment/varietyshows	urn:tva:metadata:cs:ContentCS:2007:3.5.3
http://www.bbc.co.uk/programmes/genres/sport/rugbyleague	urn:tva:metadata:cs:ContentCS:2007:3.2.3.19.2
http://www.bbc.co.uk/programmes/genres/factual/scienceandnature/scienceandtechnology	urn:tva:metadata:cs:ContentCS:2007:3.1.6	urn:tva:metadata:cs:ContentCS:2007:3.1.6.8
http://www.bbc.co.uk/programmes/genres/drama/spiritual	urn:tva:metadata:cs:ContentCS:2007:3.4.16
http://www.bbc.co.uk/programmes/genres/drama/waranddisaster	urn:tva:metadata:cs:ContentCS:2007:3.4.6.2	urn:tva:metadata:cs:ContentCS:2007:3.4.6.8
http://www.bbc.co.uk/programmes/genres/learning/secondary	urn:tva:metadata:cs:ContentCS:2007:3.1.3.6.3
http://www.bbc.co.uk/programmes/genres/music/classical/opera	urn:tva:metadata:cs:ContentCS:2007:3.6.1.9
http://www.bbc.co.uk/programmes/genres/sport/diving	urn:tva:metadata:cs:ContentCS:2007:3.2.6.4
http://www.bbc.co.uk/programmes/genres/sport/modernpentathlon	urn:tva:metadata:cs:ContentCS:2007:3.2.20
http://www.bbc.co.uk/programmes/genres/sport/wintersports	urn:tva:metadata:cs:ContentCS:2007:3.2.7
http://www.bbc.co.uk/programmes/genres/factual/antiques	urn:tva:metadata:cs:ContentCS:2007:3.8.5.10
http://www.bbc.co.uk/programmes/genres/music/jazzandblues/blues	urn:tva:metadata:cs:ContentCS:2007:3.6.5.1
http://www.bbc.co.uk/programmes/genres/sport/darts	urn:tva:metadata:cs:ContentCS:2007:3.2.9.6
http://www.bbc.co.uk/programmes/genres/comedy/music
http://www.bbc.co.uk/programmes/genres/drama/actionandadventure	urn:tva:metadata:cs:ContentCS:2007:3.4.6.1
http://www.bbc.co.uk/programmes/genres/music/easylisteningsoundtracksandmusicals	urn:tva:metadata:cs:ContentCS:2007:3.6.3.2	urn:tva:metadata:cs:ContentCS:2007:3.6.3.8	urn:tva:metadata:cs:ContentCS:2007:3.6.3.10
http://www.bbc.co.uk/programmes/genres/learning/primary	urn:tva:metadata:cs:ContentCS:2007:3.1.3.6.2
http://www.bbc.co.uk/programmes/genres/comedy/stunt
http://www.bbc.co.uk/programmes/genres/news	urn:tva:metadata:cs:ContentCS:2007:3.1.1
http://www.bbc.co.uk/programmes/genres/music/world/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.9
http://www.bbc.co.uk/programmes/genres/music/soulandreggae/soca	urn:tva:metadata:cs:ContentCS:2007:3.6.9.4.2
http://www.bbc.co.uk/programmes/genres/music/desi/bollywood
http://www.bbc.co.uk/programmes/genres/sport/boxing	urn:tva:metadata:cs:ContentCS:2007:3.2.13.2
http://www.bbc.co.uk/programmes/genres/sport/volleyball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.21
http://www.bbc.co.uk/programmes/genres/sport/shooting	urn:tva:metadata:cs:ContentCS:2007:3.2.12.6
http://www.bbc.co.uk/programmes/genres/music/classicpopandrock	urn:tva:metadata:cs:ContentCS:2007:3.6.4
http://www.bbc.co.uk/programmes/genres/discussionandtalk	urn:tva:metadata:cs:FormatCS:2007:2.1.5
http://www.bbc.co.uk/programmes/genres/music/classical/earlymusic	urn:tva:metadata:cs:ContentCS:2007:3.6.1.1
http://www.bbc.co.uk/programmes/genres/sport/cricket	urn:tva:metadata:cs:ContentCS:2007:3.2.3.9
http://www.bbc.co.uk/programmes/genres/sport/gymnastics	urn:tva:metadata:cs:ContentCS:2007:3.2.10
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall	urn:tva:metadata:cs:ContentCS:2007:3.6.7.2	urn:tva:metadata:cs:ContentCS:2007:3.6.5.2	urn:tva:metadata:cs:ContentCS:2007:3.6.7.3.1
http://www.bbc.co.uk/programmes/genres/comedy/sitcoms	urn:tva:metadata:cs:ContentCS:2007:3.5.7.3
http://www.bbc.co.uk/programmes/genres/drama/horrorandsupernatural	urn:tva:metadata:cs:ContentCS:2007:3.4.6.6
http://www.bbc.co.uk/programmes/genres/music	urn:tva:metadata:cs:ContentCS:2007:3.6	urn:tva:metadata:cs:ContentCS:2007:3.1.4.1
http://www.bbc.co.uk/programmes/genres/factual/carsandmotors	urn:tva:metadata:cs:ContentCS:2007:3.8.6
http://www.bbc.co.uk/programmes/genres/childrens/entertainmentandcomedy	urn:tva:metadata:cs:ContentCS:2007:3.5	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/sport/archery	urn:tva:metadata:cs:ContentCS:2007:3.2.12.1
http://www.bbc.co.uk/programmes/genres/documentaries	urn:tva:metadata:cs:FormatCS:2007:2.1.4
http://www.bbc.co.uk/programmes/genres/topleveldecode/secondleveldecode/thirdleveldecode
http://www.bbc.co.uk/programmes/genres/music/classical/choral	urn:tva:metadata:cs:ContentCS:2007:3.6.1.14
http://www.bbc.co.uk/programmes/genres/factual/travel	urn:tva:metadata:cs:ContentCS:2007:3.8.9
http://www.bbc.co.uk/programmes/genres/performancesandevents	urn:tva:metadata:cs:FormatCS:2007:2.1.3
http://www.bbc.co.uk/programmes/genres/factual/money	urn:tva:metadata:cs:ContentCS:2007:3.1.3.5
http://www.bbc.co.uk/programmes/genres/sport/triathlon	urn:tva:metadata:cs:ContentCS:2007:3.2.1.6
http://www.bbc.co.uk/programmes/genres/music/world	urn:tva:metadata:cs:ContentCS:2007:3.6.9
http://www.bbc.co.uk/programmes/genres/drama	urn:tva:metadata:cs:ContentCS:2007:3.4
http://www.bbc.co.uk/programmes/genres/factual/familiesandrelationships	urn:tva:metadata:cs:ContentCS:2007:3.1.7	urn:tva:metadata:cs:ContentCS:2007:3.1.7.9
http://www.bbc.co.uk/programmes/genres/comedy/character
http://www.bbc.co.uk/programmes/genres/docudramas	urn:tva:metadata:cs:FormatCS:2007:2.2.3
http://www.bbc.co.uk/programmes/genres/sport/baseball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.7
http://www.bbc.co.uk/programmes/genres/factual/beautyandstyle	urn:tva:metadata:cs:ContentCS:2007:3.8.7.3
http://www.bbc.co.uk/programmes/genres/factual/homesandgardens/homes	urn:tva:metadata:cs:ContentCS:2007:3.8.4.2	urn:tva:metadata:cs:ContentCS:2007:3.8.4.4
http://www.bbc.co.uk/programmes/genres/weather	urn:tva:metadata:cs:ContentCS:2007:3.1.1.13	urn:tva:metadata:cs:ContentCS:2007:3.1.6.4
http://www.bbc.co.uk/programmes/genres/childrens	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/sport/canoeing	urn:tva:metadata:cs:ContentCS:2007:3.2.6.3
http://www.bbc.co.uk/programmes/genres/music/easylisteningsoundtracksandmusicals/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.3.2	urn:tva:metadata:cs:ContentCS:2007:3.6.3.8	urn:tva:metadata:cs:ContentCS:2007:3.6.3.10
http://www.bbc.co.uk/programmes/genres/music/world/africa	urn:tva:metadata:cs:ContentCS:2007:3.6.9.1
http://www.bbc.co.uk/programmes/genres/comedy/spoof	urn:tva:metadata:cs:ContentCS:2007:3.5.7.7
http://www.bbc.co.uk/programmes/genres/sport/commonwealthgames	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/learning	urn:tva:metadata:cs:ContentCS:2007:3.1.3.6
http://www.bbc.co.uk/programmes/genres/bulletins	urn:tva:metadata:cs:FormatCS:2007:2.1.1
http://www.bbc.co.uk/programmes/genres/factual/consumer	urn:tva:metadata:cs:ContentCS:2007:3.8.1.2
http://www.bbc.co.uk/programmes/genres/sport/horseracing	urn:tva:metadata:cs:ContentCS:2007:3.2.11.3
http://www.bbc.co.uk/programmes/genres/sport/icehockey	urn:tva:metadata:cs:ContentCS:2007:3.2.7.3
http://www.bbc.co.uk/programmes/genres/music/danceandelectronica/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.8
http://www.bbc.co.uk/programmes/genres/factual/disability
http://www.bbc.co.uk/programmes/genres/sport/football	urn:tva:metadata:cs:ContentCS:2007:3.2.3.12
http://www.bbc.co.uk/programmes/genres/music/folk/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.9.5	urn:tva:metadata:cs:ContentCS:2007:3.6.4.6	urn:tva:metadata:cs:ContentCS:2007:3.6.9.8
http://www.bbc.co.uk/programmes/genres/learning/preschool	urn:tva:metadata:cs:ContentCS:2007:3.1.3.6.1
http://www.bbc.co.uk/programmes/genres/drama/relationshipsandromance	urn:tva:metadata:cs:ContentCS:2007:3.4.3
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall/rnb	urn:tva:metadata:cs:ContentCS:2007:3.6.5.2
http://www.bbc.co.uk/programmes/genres/sport/taekwondo	urn:tva:metadata:cs:ContentCS:2007:3.2.5.8
http://www.bbc.co.uk/programmes/genres/gamesandquizzes	urn:tva:metadata:cs:FormatCS:2007:2.4
http://www.bbc.co.uk/programmes/genres/sport/winterolympics	urn:tva:metadata:cs:ContentCS:2007:3.2.7	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/music/world/asiapacific	urn:tva:metadata:cs:ContentCS:2007:3.6.9.2	urn:tva:metadata:cs:ContentCS:2007:3.6.9.3
http://www.bbc.co.uk/programmes/genres/music/soulandreggae/soul	urn:tva:metadata:cs:ContentCS:2007:3.6.5.3
http://www.bbc.co.uk/programmes/genres/sport/basketball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.8
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall/dancehall	urn:tva:metadata:cs:ContentCS:2007:3.6.7.3.1
http://www.bbc.co.uk/programmes/genres/sport/tennis	urn:tva:metadata:cs:ContentCS:2007:3.2.4.7
http://www.bbc.co.uk/programmes/genres/drama/crime	urn:tva:metadata:cs:ContentCS:2007:3.4.6.4
http://www.bbc.co.uk/programmes/genres/music/classical/chamberandrecital	urn:tva:metadata:cs:ContentCS:2007:3.6.1.11
http://www.bbc.co.uk/programmes/genres/music/popandchart	urn:tva:metadata:cs:ContentCS:2007:3.6.4.1
http://www.bbc.co.uk/programmes/genres/sport/softball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.20
http://www.bbc.co.uk/programmes/genres/sport/disabilitysport	urn:tva:metadata:cs:ContentCS:2007:3.2.24
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall/garage	urn:tva:metadata:cs:ContentCS:2007:3.6.8.15	urn:tva:metadata:cs:ContentCS:2007:3.6.8.16
http://www.bbc.co.uk/programmes/genres/sport/snooker	urn:tva:metadata:cs:ContentCS:2007:3.2.9.8
http://www.bbc.co.uk/programmes/genres/drama/thriller	urn:tva:metadata:cs:ContentCS:2007:3.4.6.10
http://www.bbc.co.uk/programmes/genres/music/soulandreggae/gospel	urn:tva:metadata:cs:ContentCS:2007:3.6.5.4
http://www.bbc.co.uk/programmes/genres/childrens/activities	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/drama/historical	urn:tva:metadata:cs:ContentCS:2007:3.4.6.5
http://www.bbc.co.uk/programmes/genres/factual/artscultureandthemedia	urn:tva:metadata:cs:ContentCS:2007:3.1.4
http://www.bbc.co.uk/programmes/genres/childrens/drama	urn:tva:metadata:cs:ContentCS:2007:3.4	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/religionandethics	urn:tva:metadata:cs:ContentCS:2007:3.1.2
http://www.bbc.co.uk/programmes/genres/comedy/satire	urn:tva:metadata:cs:ContentCS:2007:3.5.7.4
http://www.bbc.co.uk/programmes/genres/sport/badminton	urn:tva:metadata:cs:ContentCS:2007:3.2.4.1
http://www.bbc.co.uk/programmes/genres/sport/shinty	urn:tva:metadata:cs:ContentCS:2007:3.2.3.27
http://www.bbc.co.uk/programmes/genres/sport/handball	urn:tva:metadata:cs:ContentCS:2007:3.2.3.13
http://www.bbc.co.uk/programmes/genres/sport/cricket/cricketworldcup	urn:tva:metadata:cs:ContentCS:2007:3.2.3.9	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/factual/homesandgardens/gardens	urn:tva:metadata:cs:ContentCS:2007:3.8.4.3
http://www.bbc.co.uk/programmes/genres/music/desi/experimentalandnew
http://www.bbc.co.uk/programmes/genres/drama/biographical	urn:tva:metadata:cs:ContentCS:2007:3.4.18
http://www.bbc.co.uk/programmes/genres/learning/adults	urn:tva:metadata:cs:ContentCS:2007:3.1.3.6.5
http://www.bbc.co.uk/programmes/genres/talentshows	urn:tva:metadata:cs:FormatCS:2007:2.5.4
http://www.bbc.co.uk/programmes/genres/music/desi/asianunderground
http://www.bbc.co.uk/programmes/genres/sport/olympics	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/drama/western	urn:tva:metadata:cs:ContentCS:2007:3.4.6.9
http://www.bbc.co.uk/programmes/genres/magazinesandreviews	urn:tva:metadata:cs:FormatCS:2007:2.1.2
http://www.bbc.co.uk/programmes/genres/sport/swimming	urn:tva:metadata:cs:ContentCS:2007:3.2.6.11
http://www.bbc.co.uk/programmes/genres/entertainment	urn:tva:metadata:cs:ContentCS:2007:3.5
http://www.bbc.co.uk/programmes/genres/factual/politics	urn:tva:metadata:cs:ContentCS:2007:3.1.3.1	urn:tva:metadata:cs:ContentCS:2007:3.1.1.6
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall/hiphop	urn:tva:metadata:cs:ContentCS:2007:3.6.7.2
http://www.bbc.co.uk/programmes/genres/music/world/middleeastandafrica	urn:tva:metadata:cs:ContentCS:2007:3.6.9.7
http://www.bbc.co.uk/programmes/genres/factual	urn:tva:metadata:cs:ContentCS:2007:3.1	urn:tva:metadata:cs:ContentCS:2007:3.1.3
http://www.bbc.co.uk/programmes/genres/sport/formulaone	urn:tva:metadata:cs:ContentCS:2007:3.2.8.4
http://www.bbc.co.uk/programmes/genres/drama/medical	urn:tva:metadata:cs:ContentCS:2007:3.4.5
http://www.bbc.co.uk/programmes/genres/sport/athletics	urn:tva:metadata:cs:ContentCS:2007:3.2.1
http://www.bbc.co.uk/programmes/genres/sport/rowing	urn:tva:metadata:cs:ContentCS:2007:3.2.6.7
http://www.bbc.co.uk/programmes/genres/sport/gaelicgames	urn:tva:metadata:cs:ContentCS:2007:3.2.3.3	urn:tva:metadata:cs:ContentCS:2007:3.2.3.23
http://www.bbc.co.uk/programmes/genres/comedy	urn:tva:metadata:cs:ContentCS:2007:3.5.7
http://www.bbc.co.uk/programmes/genres/factual/homesandgardens	urn:tva:metadata:cs:ContentCS:2007:3.8.4
http://www.bbc.co.uk/programmes/genres/drama/classicandperiod	urn:tva:metadata:cs:ContentCS:2007:3.4.13	urn:tva:metadata:cs:ContentCS:2007:3.4.14
http://www.bbc.co.uk/programmes/genres/sport/rugbyunion/rugbyworldcup	urn:tva:metadata:cs:ContentCS:2007:3.2.3.19.1	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/makeovers	urn:tva:metadata:cs:FormatCS:2007:2.4.5.3
http://www.bbc.co.uk/programmes/genres/music/folk	urn:tva:metadata:cs:ContentCS:2007:3.6.9.5	urn:tva:metadata:cs:ContentCS:2007:3.6.4.6	urn:tva:metadata:cs:ContentCS:2007:3.6.9.8
http://www.bbc.co.uk/programmes/genres/sport	urn:tva:metadata:cs:ContentCS:2007:3.2
http://www.bbc.co.uk/programmes/genres/childrens/factual	urn:tva:metadata:cs:ContentCS:2007:3.1	urn:tva:metadata:cs:ContentCS:2007:3.1.3	urn:tva:metadata:cs:IntendedAudienceCS:2005:4.2.1
http://www.bbc.co.uk/programmes/genres/drama/psychological	urn:tva:metadata:cs:ContentCS:2007:3.4.19
http://www.bbc.co.uk/programmes/genres/music/jazzandblues/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.2.7
http://www.bbc.co.uk/programmes/genres/music/hiphoprnbanddancehall/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.7.2	urn:tva:metadata:cs:ContentCS:2007:3.6.5.2	urn:tva:metadata:cs:ContentCS:2007:3.6.7.3.1
http://www.bbc.co.uk/programmes/genres/drama/political	urn:tva:metadata:cs:ContentCS:2007:3.4.20
http://www.bbc.co.uk/programmes/genres/music/popandchart/experimentalandnew	urn:tva:metadata:cs:ContentCS:2007:3.6.4.1
http://www.bbc.co.uk/programmes/genres/music/world/americas	urn:tva:metadata:cs:ContentCS:2007:3.6.9.6	urn:tva:metadata:cs:ContentCS:2007:3.6.9.8
http://www.bbc.co.uk/programmes/genres/comedy/standup	urn:tva:metadata:cs:ContentCS:2007:3.5.7	urn:tva:metadata:cs:FormatCS:2007:2.4.4
http://www.bbc.co.uk/programmes/genres/sport/football/europeanchampionship	urn:tva:metadata:cs:ContentCS:2007:3.2.3.12	urn:tva:metadata:cs:ContentCS:2007:3.1.9.12
http://www.bbc.co.uk/programmes/genres/childrens    urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/childrens/activities urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/childrens/drama  urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/childrens/entertainmentandcomedy urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/childrens/factual    urn:radioplayer:metadata:cs:Category:2012:7 urn:radioplayer:metadata:cs:Category:2012:6
http://www.bbc.co.uk/programmes/genres/childrens/music  urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/childrens/news   urn:radioplayer:metadata:cs:Category:2012:7 urn:radioplayer:metadata:cs:Category:2012:6
http://www.bbc.co.uk/programmes/genres/childrens/sport  urn:radioplayer:metadata:cs:Category:2012:7 urn:radioplayer:metadata:cs:Category:2012:6
http://www.bbc.co.uk/programmes/genres/comedy   urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/character urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/impressionists    urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/music urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/satire    urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/sitcoms   urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/sketch    urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/spoof urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/standup   urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/comedy/stunt urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama    urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama/actionandadventure urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama/biographical   urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama/classicandperiod   urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama/crime  urn:radioplayer:metadata:cs:Category:2012:7 
http://www.bbc.co.uk/programmes/genres/drama/historical urn:radioplayer:metadata:cs:Category:2012:7 
